,text,neg
659,"RT @NoJuiceZues: Cool cups 25-50 cent at the ""cool cup lady"" house in the hood you was in 🤷🏽‍♂️ every real hood had one https://t.co/3oM9wh…",0.167
660,"헉 설마 해이코이 팀 유튜브 채널 구독 잊으신건 아니겠죠..?!
서둘러요~!#~#@! 구독이 시급ㅂ하닥우요???~?!?!?! #채콩자트

https://t.co/vs024cy2Qu",0.0
661,RT @vforkavlak: https://t.co/hZwadC81kP,0.0
662,"RT @_andrewcarter: Here's a look at the final seconds last night through the lens of @ethanhyman, our resident timelapse master: https://t.…",0.0
663,"RT @ANC_Economistes: De la pluja de milions promesa per Rajoy, no en caurà ni un plugim escadusser.
https://t.co/opy7RxotMJ",0.0
664,RT @holyswift13_: https://t.co/EtWx4gvnwg,0.0
665,RT @anonymous201504: 今村復興相が記者に「うるさい！出ていけ！」＝ 記者会見で今村大臣を怒らせた記者が極左活動家の西中誠一郎と判明～ネットの反応「工作員だったか。よく特定した」 https://t.co/v3UAf7zefX,0.0
666,"Con escenas reales, campaña pretende cuestionar cómo se usa la sexualidad en la relación moda-publicidad-sexo… https://t.co/LsbAKxYFnS",0.0
667,"RT @WINNERBr_: [#FOTO] As imagens dos perfis do Naver foram atualizadas! 

cr. yg_winner https://t.co/8YfsxoHp0J",0.0
668,"RT @Redpainter1: STOP
BLAMING
OBAMA
FOR
EVERYTHING
YOU
IDIOT
@PressSec #Syria #WarCrimes #AssadPutin #Assad https://t.co/8ee6x336BA",0.0
669,RT @neilza_maria: https://t.co/5rTrcztdWk,0.0
670,The CYNTHIA de LORENZI Daily is out! https://t.co/AVtoaimjUa Stories via @TheSiliconHill @CruzTravelLady #marketing #ad,0.0
671,RT @mynameisjro: mood is Ivanka Trump's neighbor watching protests erupt: https://t.co/7CrGyCt6eu,0.0
672,@_aporoG 来ました〜ありがとうございます😊 https://t.co/4s77hsouXi,0.0
673,"RT @heine_musical: 「王室教師ハイネ -THE MUSICAL-」東京9/7(木)〜9/10(日)・大阪9/16(土)〜18(月祝)。演出:吉谷光太郎。出演:植田圭輔、安里勇哉、安達勇人、廣瀬大介、蒼井翔太ほか。詳しくは公式HPを！
#ハイネ… ",0.0
674,"#CesaretBulaşıcıdır
One day for us will also come to JUSTICE.

KHKlar Hükümsüzdür",0.273
675,"Agenda cultural da semana tem teatro, exposições, feiras e muita música!!! São diversas atividades para toda a comu… https://t.co/Phrk0Stagz",0.0
676,"[INA G.O] #TWICE #Jihyo Doll by @hyonicorn21 
Deadline PO 13 April
Detail  https://t.co/c83vhXZuHS
https://t.co/Vb6216mTcR",0.0
677,اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبلاً https://t.co/V21eZ6ryV3,0.0
678,"RT @_showcams: #Anal 
@swo2212 
@LULULACY2016 
@sexx_freak 
@AdultBrazil 
@lu__xi 
@MostlyAnal 
@Sexxx__anal 
@Lady_Kiara2… ",0.0
679,Gostei de um vídeo @YouTube https://t.co/XrKKK1bAVr Vive 2 (Cypher) - BRAZILIAN RAP MUSIC 🎙🔥 | Reaction,0.0
680,أذكار الأذان:يدعو لنفسه بين الأذان والإقامة فإن الدعاء https://t.co/wuumfpXAJu,0.0
681,Self employment has increased by 1 million in the past 4 years but why are so many people making the switch?… https://t.co/jPP736rbWx,0.075
682,RT @ttome_63: 世界史の先生が「げるまん人は比較的にほん人より胸板が厚いので あちらのネクタイは胸板が盛り上がってる分長く出来ている。だからどいつのネクタイを買ったとき長すぎて使えなかった」と笑いながらおっしゃってたの本当に今思い出しても萌える https://t.…,0.0
683,#gif #funny #image #lol #gifs #iFunny #comedy https://t.co/HyIMqaj39u,0.0
684,RT @Matheiu22: This mad tune. @TooBluntTV #toobluntrequest https://t.co/m6OmiEGC4T,0.0
685,"RT @rino0919: 一昨日と、昨日の出金😊
15万くらいかな🎵

こまめに出金することもメンタル管理の一つ！！
たくさん口座にあるとたくさんトレードしちゃうからね😅

もっともっと稼ごう💗 https://t.co/Gb0e89YnO1",0.0
686,"RT @19880218MJ: น้องชานยอลโตเป็นหนุ่ม
มาโค่นแชมป์(เก่า)อย่างพี่ชางมิน
กลายเป็นไอดอลชายที่ตัวสูงที่สุดในSMไปแล้วเรียบร้อย

เด็กสมัย… ",0.0
687,"続き

四人で。とにかくお互いを煽りまくる扶養組でした(笑) https://t.co/ig1QrzR3ZO",0.0
688,"Mississippi's College Town is on Pinterest! Follow for glimpses of Starkville, virtual tailgating ideas &amp; more  &gt;&gt; https://t.co/GgRmDoWh4e",0.0
689,RT @mmustafaozcelik: Kerkük ile ilgili referanduma gidilmesi kararını kutluyoruz.Madde 140 kapsamındaki tüm bölgeler için bu karar geciktir…,0.0
690,Wow you're an awful person https://t.co/44rgCCOzIQ,0.352
691,Our Turtle Tagging event was AH-MAZING. Get the full story here https://t.co/sfmPyxSrLW #TurtleTuesday #HBCU… https://t.co/54iT5oI5ck,0.0
692,@ClutchCards Can't wait #OpeningDayToo,0.0
693,I found out today I won Best Feature from @NYSBroadcasters This was one of my fav stories I've produced at @WAMCNews https://t.co/wRdBhimRi6,0.391
694,RT @yusufelpadrino: Bunları dinledikçe aynen böyle oluyorum. https://t.co/d2XJ9k0qRo,0.0
695,@princesszomutt LOL! I can't decide if it's creepy or awesome! I hope it was well-behaved.,0.526
696,mature hairy dripping squirting cunts vids  https://t.co/NYn42cfjft,0.239
697,"RT @SkizzyMars: i know you've been hurt before
so i don't want to see you hurt again.",0.0
698,RT @DuncanCastles: Defensive? The telling Premier League numbers on Jose Mourinho's Manchester United. #MUFC #CFC #MCFC #LFC #AFC… ,0.196
699,RT @StreetWFits: Champion https://t.co/MJ446QyCXn,0.565
700,دعاء دخول الخلاء:{بسم الله} اللهُمَّ إنّي أعُوذُ بِكَ مِنَ الخُبْثِ والخبائِثِ https://t.co/uEwAiyxbCm,0.0
701,RT @ShamlessHD: Lip Gallagher could destroy my life and I would literally say thank you https://t.co/buSZssjyiS,0.132
702,Don't even have a iPhone💀💀💀,0.0
703,RT @capturebizarre: https://t.co/Ho1ppeTmUD,0.0
704,RT @TamaraAdrian: Represion a diputados Asamblea Nacional y pueblo contra la dictadura https://t.co/PpHi7PVXo5,0.0
705,"﷽
﴿والذين إذا أنفقوا لم يسرفوا ولم يقتروا وكان بين ذلك قواما﴾
⬅️ https://t.co/k6DljH1w0V",0.0
706,"@abirAlwrd شكراً على المتابعة
تابعوى حسابي الثاني @g1bvg17depcrrhc via https://t.co/4op5MMurie",0.0
707,"RT @karimtbe: @jfluege ""I guess I just can't do anything right"" .. shame on you for making your mom feel like that. Cut me her #… ",0.084
708,"Tomorrow we start our 10 day countdown until UG's biggest competition yet, Write On Par, ends! Join us and enter...… https://t.co/hLQ9L37LRD",0.111
709,RT @snowberrytae: SHE ASKED IF BANGTAN LOOK AT OUR ARMY SELCA DAY AND THEY REALLY CHECK IT! They said that's cute bc we did the same… ,0.116
710,اللهم أعني على ذكرك وشكرك وحسن عبادتك https://t.co/Y4b8ucNa7L,0.0
711,اللهم إني ظلمت نفسي ظلماً كثيراً ولا يغفر الذنوب إلا أنت فاغفر لي مغفرة من عندك وارحمني إنك أنت الغفور الرحيم https://t.co/RwqmTc742N,0.0
712,Entrevista Radio Coahuila #estállorandomicorazón #sauleljaguar #remexmusic #estaesmivida… https://t.co/Afg2oLGCXe,0.0
713,What if Einstein was a Healer Priest reincarnated from Atlantis?https://t.co/2FsXofte0V #author #books #amwriting… https://t.co/nkGKuFAr88,0.0
714,• this is actually your dance https://t.co/2zCFYqMizP,0.0
715,"Todo sobre Realidad aumentada en Twitter https://t.co/CMpkOnFnNE - top stories by @UNAM_MX, @DanyLucero_, @malena_9193",0.13
716,"RT @SENIAT_Oficial: ☀ #FelizMartes, muy buenos días amigos contribuyentes,  ¡En el SENIAT trabajamos para ti! #NadaNosDetiene https://t.co/…",0.0
717,しろくまカフェのシロクマ「My Dear」歌ってみました！聞いてください(*´ω｀*)　https://t.co/4FLM4hbqA7,0.0
718,Allah cezanızı versin. Çocuklara kıydınız https://t.co/GqV2aXtk2X,0.0
719,"I'm at Audubon Park Recreation Center in Garland, TX https://t.co/u2cvYzDlhl",0.264
720,RT @FUCCl: Lisa Lopez speaking my life mantra. https://t.co/wCuomYvnb0,0.0
721,#QuitoIndignado basta d incendiar Quito @MauricioRodasEC @QuitoVigila @el_telegrafo @josevicalderon https://t.co/yejpmZXoYu,0.0
722,"RT @chilldarnell: *password incorrect**password incorrect*
me: *makes new password**new password cant be the same as old password*
me: http…",0.0
723,RT @todonoticias: Venezuela volvió a salir a la calle para protestar contra el gobierno de Maduro: hubo incidentes y represión con ga… ,0.0
724,دعاء دخول الخلاء:{بسم الله} اللهُمَّ إنّي أعُوذُ بِكَ مِنَ الخُبْثِ والخبائِثِ https://t.co/YlReTsrpyK,0.0
725,"Qui se souvient de ces petits biscuits - via @entrefemmes2017 

#Retweet #Rt https://t.co/UKOcZvpi3w",0.0
726,マヨネーズにも！豆腐クリームの適応力がハンパない - NAVER まとめ https://t.co/8Kqm0BbgQR #NAVERまとめ,0.0
727,RT @gifsdegatinhos: https://t.co/2EYQOCZX0u,0.0
728,RT @frasesdebebadas: assim msm https://t.co/5eOZdVjhQN,0.0
729,RT @lewis_burr: @Moonlightswami  :) https://t.co/jphpjCENIB,0.429
730,RT @TwittouVibe: Minha reação pra quase tudo https://t.co/vzj4cYgouv,0.0
731,RT @TheHypeMagazine: C/O Teddie Cain - Do it Well #Video https://t.co/MMxPCXmqJi via @thehypemagazine @TeddieCainJr,0.149
732,Delivery boy pinag tripan ko...libog ako that time. https://t.co/bPsELvZrBT,0.0
733,"RT @mattfleg: Reminder, as ever: Cruz had floated leaving the Scalia seat vacant in perpetuity if Clinton won. https://t.co/xOpnss0Wwq",0.171
734,RT @COCONUTOILBAE: when ppl think you're unfriendly bc you don't talk to them but you're just shy and have a resting bitch face https://t.c…,0.0
735,bom dia https://t.co/gDk9M9gGPX,0.0
736,"In-N-Out wedding reception.  C'mon man, is it REALLY that good?  https://t.co/46CUa2UqCq via @krbe",0.244
737,الحمدالله و الشكر 🙂🙂 https://t.co/bDrzwwFVJd,0.0
738,"أستغفر الله العظيم وأتوب إليه
♻️ https://t.co/s8Pl7JpWQS",0.0
739,"RT @foxygrandpa62: Mr. Krabs, EVERYONE needs and UNDERSTUDY!

well, ya got me there... https://t.co/MarsEsltOD",0.155
740,Voten Por @Emmanuel13pm 💕 En #EncuestasTVMAwards2017 https://t.co/udC0iP23kR... @Encuestas_TVMas !!!!! https://t.co/97OAy4Qbi6,0.0
741,RT @FXSTS1450: 本日の花様 https://t.co/qIVbCR3Beb,0.0
742,RT @wifisfuneral: https://t.co/2YpjeiGU9K,0.0
743,"Want to work at Intertek? We're #hiring in #TexasCity, TX! Click for details: https://t.co/REVsl6awSO #QA #Job #Jobs",0.243
744,"RT @TopherSpiro: Did you have heart disease? Under Trumpcare, insurers will put you through the wringer, then charge you extra for i… ",0.0
745,RT @zetu_red: 軽率に色つけました https://t.co/SandSLeErw,0.0
746,"RT @Sayda_Z: oof, that list is mighty long... https://t.co/h3k6VijhCD",0.0
747,単発4回でこいつらでた https://t.co/HKKC3DUdMY,0.0
748,【拡散RT希望】生主ですヾ(❀◕ω◕)ﾉ雑談や歌ってみたあげてるんでよかったら覗いてってねhttps://t.co/qJ0JcwnefE,0.0
749,"RT @CaraotaDigital: Leopoldo López convocó a la calle a decir ""NO + DICTADURA"" https://t.co/I5yF1Mgi6V  https://t.co/Thoo950l9A",0.0
750,RT @gamefyh: เห็นคนในเฟสลงละแคปชั่นว่า เผลอไปผวน55555555555555555555555555555555555555555555555555555555555 #กามเทพออกศึก https://t.co/G8Yg…,0.0
751,RT @CARLOSFMEJIA: La realidad plasmada en una valla!!! https://t.co/KzGrXc9xU4,0.0
752,Can you name these 5 footballers as kids? https://t.co/UtirRuS2n1,0.0
753,#TercaDetremuraSDV https://t.co/JRxGnLbwPh,0.0
754,RT @CauseWereGuys: the accuracy 😂😂 https://t.co/zqQHucMVpR,0.0
755,"RT @MatthewNussbaum: POTUS's son is praising a fringe blogger who said Hillary Clinton has Parkinson's and declared ""Date rape does not… ",0.134
756,https://t.co/cuSiNo8HeN,0.0
757,"RT @Cloudby: 문재인이 고소한다는데 대해서 내일신문 버럭함ㅋㅋㅋㅋㅋㅋ.jpg
21년째 매월정례조사를 해오고있는걸 고소한다니 어이가 없긴하겠다.ㅋㅋㅋ https://t.co/uS7fjyvJMZ",0.0
758,RT @phattion: สองสาวมาดำน้ำดูฉลาม แต่โซ่ที่ใช้หย่อนกรงลงไปหลุด น้ำหนักกรงพาดิ่งลงไป 47 เมตรกลางฝูงฉลาม สึดเง้ย โรคกลัวทะเลลึกกูกำ… ,0.0
759,"에스크 부탁드려요..!!
&lt;a href=""https://t.co/CIMIBapP6G""&gt;https://t.co/CIMIBapP6G&lt;/a&gt;
히힣ㅎ💕",0.0
760,RT @milliminlee: 5555555555555555555555555555555555555555555555555555555555555 ช่วยด้วยหยุดขำไม่ได้ที https://t.co/3QoT9BksjZ,0.0
761,"RT @fd3cream: ขอให้ชื่อรูปเซตนี้ว่า""วอนโดนกลืน""😛 https://t.co/ZV7JZZZtOE",0.0
762,RT @SENIORENFORME: Il faut baisser la CSG de TOUS les retraités ! https://t.co/e1Dm73htTK via @seniorenforme,0.0
763,لا إله إلا الله مخلصين له الدين ولو كره الكافرون https://t.co/HvlzAEYoPS,0.0
764,RT @junlhoe: this lady couldn't resist looking at Taehyung throughout the entire interview im cryignn honestly me too https://t.co/8i6wAKUu…,0.143
765,RT @NoMercyKS: Lately I have been getting so many blessings. Nothing but great things are happening to me. Words can't describe how thankfu…,0.287
766,"RT @JEONSCREAM: Os meninos falaram que de vez em quando olham o armys Selca Day 
E acham fofo porque imitamos as poses deles https://t.co/Y…",0.0
767,"相手方が有利なリスク回避の条項を入れている契約を締結していた理由が気になります。契約時に対等な関係ではなく、飲むしかなかったのか？
-
東芝、ニュージェン社株式を仏ＥＮＧＩＥ社から買い取りへ https://t.co/Rhc5FXCclr @Reuters_co_jpから",0.0
768,RT @edwinbuwas: Santai ae bos ra usah dipikir tenanan..... https://t.co/BP7q5c7VQC,0.0
769,@LanayruFM  https://t.co/FbJtex1dnx,0.0
770,RT @thecatja: แว๊บแรกที่เห็นรูป คิดว่าตึลกิเวนดี้เรียนวัฒนา lol https://t.co/qMVeBWLpb3,0.359
771,"Quiero ser como Paula Victoria
https://t.co/eUUdkPxZbx vía @exitofem",0.0
772,RT @bochurney: I still often think about this sentence. https://t.co/T2LlTJHzZP,0.147
773,"Our recent visit to Andwell Brewing Co was great, find out more: https://t.co/4JWZqRt2DO https://t.co/lAeg1rMkpP",0.24
774,"RT @OriettaBerti: Insieme a Jay Kay dei Jamiroquai, grande artista e collezionista di cappelli stravaganti,un autentico space cowboy… ",0.0
775,"I make a ""to do"" list almost every day, and 80 percent of the time it doesn't get completed. 🙄",0.0
776,5 people followed me and one person unfollowed me // automatically checked by https://t.co/IQUeIsPZ6O,0.0
777,"RT @CNN: Doctor describes horror of alleged Syria gas attack that killed dozens: ""I've never seen anything like it""… ",0.0
778,RT @KooKKaI15296: ชูใจน่ารัก นั่งอ่านความในใจของคุณพ่อหนูแล้วแบบเพราะชูใจพ่อเลยต้องทำทุกอย่างเพื่อหนูจริงๆ #TheReturnofSupermanth https://t…,0.0
779,RT @ManUtd: Here is tonight's #MUFC line-up... #MUNEVE https://t.co/lzPRhnDWR1,0.0
780,"RT @WSJ: Idlib attack aimed at disrupting talks, U.N.’s envoy to Syria says https://t.co/IUX0FPFVD6",0.0
781,Секретный доклад Берии о предателях Родины https://t.co/75agSyJehY,0.0
782,Get it for £ 22.49. We've dropped the price on Profigold PROL171 High Performance LED TV Cleaner. https://t.co/EG3ah4kzqU,0.091
783,New story on NPR: Bids Pour In On Design Deadline For Trump's Border Wall https://t.co/jUgB8cYIRt,0.0
784,RT @YellowTotor: @xSqueeZie https://t.co/iIrGRc8vwc,0.0
785,RT @instagranzin: Onde eu tô https://t.co/di5JOptDfy,0.0
786,"RT @AudreyPatriote: Contre l'immigrationniste, le mondialiste Macron, le vote utile c'est Marine ! #LeGrandDebat #MarinePresidente 🇫🇷 https…",0.0
787,RT @BonVoyageurs: Magnificent Barcelona on first day of our Mediterranean Catalonia to Greece cruise with Viking Ocean Cruises !… ,0.189
788,RT @TrapGap: City issues do not drink advisory for part of Rideau Centre after backflow from LRT https://t.co/jiLTjh0VwM,0.0
789,RT @CupcakKe_rapper: So we gone act like I haven't earn my spot on that freshman cover ? @XXL,0.143
790,#underwater holiday #your adult walsall https://t.co/CUyna31714,0.351
791,RT @terikahkelunga: @meamabhishek जूस के लिए अपनी मशीन में गन्ना डालते हुए😂👇😂 https://t.co/n7VipqlSqX,0.0
792,RT @13ReasonsWBR: Se Katherine Langford não é a 8° maravilha do mundo é a 1°#13ReasonsWhy https://t.co/fGammeZ59H,0.0
793,毛先の色を変えるのが好きでついついやってしまう https://t.co/yjwSVFFekY,0.0
794,"RT @Buchstabenregen: Kleiner Textschnipsel aus meiner romantischen Komödie ""Tanzt, ihr Hipster!"". #ebook via @amazon… ",0.0
795,"RT @MekshatWorld: [ حصري ] وادي المزيــرع يــوم الجمعــه  3  -  7  -  1438هـ
#شاهد 
لقطات الربيع في وادي #المزيرع...
#مكشات  https://t.co/5…",0.0
796,الذكر عند الخروج من المنزل:بسم الله توكَّلْتُ على الله لا حَوْلَ ولا قُوةَ إلا بالله https://t.co/5Y6wrZ7wfx,0.0
797,RT @ahmedkotb59: انا ممكن ابسط حاجه ف الدنيا تلفت نظري !! https://t.co/pRgRuctB0X,0.0
798,"She thinks my tractor's sexy. #FarmingSimulator17 

Come hang out ya'll

https://t.co/0NQnhSJDiw https://t.co/c0szHhxtl9",0.236
799,"RT @sofiaetmath: Oh tg. Maintenant ça fait bientôt 4 ans qu'avec la ""meuf"" on est en couple. Donc non c'est pas débile. https://t.co/nBEhoL…",0.0
800,RT @leprasorium: К - коварство https://t.co/5coI0ZrY9z,0.0
801,【画像】高島屋のお姉さんぐうたまらないんｗｗｗｗWWWWWWWWWWWWwwwwwWWwwwWWwwWWWWwwwwwWWwwwwwwwwww  https://t.co/121kL9lNIw https://t.co/fHwRR470xt,0.0
802,RT @sanchezcoppe: Asegura tu #casa. Te asesoramos con protección a la medida! #sanchezcoppe  #segurodecasa https://t.co/h7j7oehMYi,0.0
803,"RT @a2627x: اصحاب الرسايل الحُلوه مرو علينا ازرعوا الورد بـ صـّدورنا ❤️:
https://t.co/DbAZk9YYup
https://t.co/kavtMMN9Qx
https://t.co/bmkuD…",0.0
804,RT @snappr0bs: u prob won't believe her snap story🙀👉🏼https://t.co/n4FgXix8fD https://t.co/3YccdNEkn1 https://t.co/Edd6I7JxHm https://t.co/t…,0.0
805,RT @majyutsudo: 新入生のみなさん、教科書はもう揃いましたかー！？　文部科学省が推薦しない闇の教科書や参考書はオカルトショップで揃えよう～♪(ﾟ▽ﾟ) https://t.co/Pf2ZRt0EMP,0.0
806,RT @jacqmorel: @peasoupprincess @Alex_jonsie https://t.co/OM8YXjtog4,0.0
807,RT @mylittlecaspar: Ed sheeran now Katy perry wooo @Joe_Sugg @Zoella https://t.co/LG30VfQPqV,0.0
808,Kardeş https://t.co/8NvLsSbDr9,0.0
809,RT @Rappers: MikeWillMadeIt x #BigSean listening to #Kendricks verse from #PerfectPints #Ransom2 https://t.co/yymdtl3l29,0.0
810,RT @PaletteCLR: Generated color palette #colors #palette https://t.co/JhGW3bFd86,0.0
811,RT @davelackie: Excited to be giving away Estee Lauder Bronze Goddess Lip Glows in Sunlit Nude &amp; SunBlush! To enter RT &amp; follow… ,0.195
812,"Of course, you want to be recognized for your contributions on... More for Pisces https://t.co/01kNaHDQ0s",0.085
813,RT @El_Cooperante: Los heridos de la represión de Maduro durante manifestación opositora #Foto https://t.co/dXS0IIcIDV https://t.co/yX7vU7h…,0.0
814,RT @NimaRoyanima: #Khan_Shekhon's only hospital now out of service after 8 airstrikes by #Russian warplanes. #خان_شيخون #Idlib https://t.co…,0.0
815,"RT @TEN10shot: [Official] 170401 SMTOWN_NOW Vyrl Update #DreamInADream #Ten #เตนล์ #NCT 💕❤
https://t.co/zvkTQ7YiGK https://t.co/vYvt6MKser",0.0
816,RT @adelmy00: @Jcmex27 @ilhanalannya @Vdsxx1 @kat_coxx @HTBBHQ @Candykpr @MostlyAnal @Jeni_in_Cali @HotGyal_Ebony @QueenKarma69… ,0.0
817,"RT @abema_onegai: 4/4放送 【#ヤングアニマル 表紙水着写真】
あなたの一票で表紙決定⚡️

A:野澤亘伸の写真
B:青山裕企の写真

1️⃣AbemaTV投票ボタン
2️⃣お願い!ランキングHP
で投票してね‼️
@AbemaTV 
番組はこち… ",0.0
818,"RT @SalonJordana: #حلاق في #دبي 
جميع انواع ستايلات شعر 
جميع ستايلات الذقون 
خدمة خارجية 
00971562464488

#رابح_صقر_الرياض_٢٠١٧… ",0.0
819,"Sbm qnd perguntam a alguém se tá tb e respondem ""depende de como tiveres""... Eu estou neste momento a começar a ignorar-te 😑",0.0
820,"RT @sorarate: ロリで金髪は卑怯だと思うよ（笑）
可愛すぎだろ！

#アリス・カータレット生誕祭2017 
#4月5日はアリス・カータレットの誕生日 
#きんいろモザイク
#RTした人全員フォローする https://t.co/G6mBuUCq4Q",0.0
821,Animal Abuse Charged  &gt;&gt;  https://t.co/Sgu34NAAP3,0.0
822,"Join us as we celebrate 35 years of caring and update our staff, volunteers and supporters on our services and plan… https://t.co/nK1JUbvehS",0.4
823,RT @EnkiVzla: #URGENTE | Escuadrones policiales de Miraflores por toda Caracas amedrentando a manifestante opositores. https://t.co/p2Lzl9A…,0.0
824,"RT @kylegriffin1: MITCHELL: Did you leak the name of Mike Flynn?

SUSAN RICE: ""I leaked nothing to nobody. And never would."" —via… ",0.0
825,Três séries pra ver o quanto antes na #NETFLIX - https://t.co/NrOrMVODbP https://t.co/7FAp9P0a4W,0.0
826,"RT @anniecanizares: Expresidenta Cristina Fernández tiene prohibición de salida del país. Ya no podrá viajar, previa autorización, a re… ",0.0
827,#4ALibertadenseñanza https://t.co/LhuuM15Zrz,0.0
828,RT @teleSURtv: .@Pontifex_es denuncia desigualdad y pide una mayor integración de los pueblos a favor de la paz… ,0.153
829,"RT @anabeatriz1554: @emily_chagaas O negócio é truvar, me convide p festinhas kkkkk",0.0
830,RT @DonTeque1980: ¿Vives en la Ciudad de Querétaro? ¿Te provocan unos deliciosos y crujientes tequeños? Llámanos y realiza tus pedido… ,0.0
831,"RT @SKay1804: NEW INTERVIEW

@SIDBOBLUR sits down with @KrazyK305 as he sheds light on being incarcerated

⬇️CLICK HERE TO WATCH… ",0.0
832,髪が広がる・まとまらない・おさまりが悪い・太い・多いでお困りの方へ・・・https://t.co/ybgB2roREg　川口/フレンチカットグラン/美容室レクレ,0.0
833,"RT @cmclymer: I don't know why hetero women complain there are no single men when all you have to do is tweet #EqualPayDay, and they show u…",0.0
834,@FoxNews @SpeakerRyan So partisan you can't see some of these were good laws and regs. Trying to undo good things o… https://t.co/s8uFT3rsCv,0.225
835,"RT @5_tsded: #كم_هو_راتب_احلامك
⁧#تسديد_القروض⁩
⁧#والمتعثرات⁩
✅ بجميع البنوك ✅
في اي مكان
استخراج قرض جديد
ب22 راتب
0500003842 https://t.co…",0.0
836,"RT @MikeFalzone: Listen, I don't know much about politics, but how is this not the same guy? https://t.co/YG9KT2PPoJ",0.0
837,RT @JonaxxSL: https://t.co/vJcYU82DPa,0.0
838,We are buzzing for @LdnCoffeeFest returning this Thursday at @trumanbrewery https://t.co/HCVAJQ9vTW #coffeelovers https://t.co/OXROHaOcPe,0.0
839,RT @nimionimio: 170404 방송 #빅스 KBS2TV #완벽한아내 브라이언 역 #차학연 12회 // 🖐👈 (승) ㅋㅋ https://t.co/u9m8FpPlKV,0.0
840,New trending GIF from GIPHY! https://t.co/IwWD7jIoav,0.0
841,"افلام فتح مراهقات روسيات

https://t.co/C0xlwMTOai  📱🔞 

لفتح ادخل رابط واضغط صور متحركة في اعلى
42m122",0.0
842,"RT @wa__fa65: أربع كلمات يحُبها الله :
سبحان الله ، الحمدلله ، لا إله إلّا الله ، الله أكبر
لا تبخل على نفسك ، ذكّر غيرك ..🕊 https://t.co/f…",0.0
843,"RT @washingtonpost: On Equal Pay Day, here’s how The Washington Post relegated Kennedy signing the Equal Pay Act to the women’s page
https:…",0.0
844,"RT @CNNLADavid: A lot of think pieces on #buffyslays20 (NOT that I'm complaining), but @meakoopa's may be the best. #Buffy20 https://t.co/o…",0.234
845,RT @UgurErsoy18: @RT_Erdogan https://t.co/szONY8jQ0D,0.0
846,RT @cabeIlokc: Ainda tô impactada de ontem.,0.0
847,3D Cartoon Animated Picture Hard Shell Case Cover for Apple iPhone 5/5s https://t.co/4fj9UltDLJ https://t.co/G4UOvH0DAo,0.0
848,Pam Grier (1973) https://t.co/ny61yxDCxH,0.0
849,В России начался тяжелый политический кризис https://t.co/Sb0GrAsEpW,0.0
850,احتجاجات الطلبة الموريتانيين في الخارج متواصلة إلى حدّ الساعة، وقد أثارت اهتمام عددٍ لا بأسَ به من الناشطين... https://t.co/hujjzdInzt,0.0
851,😂😂😂😂 Facebook flashbacks https://t.co/MZcSPGvbEK,0.0
852,RT @Boysquotationss: https://t.co/1dv9N5gCqB,0.0
853,one person unfollowed me // automatically checked by https://t.co/9V9CUO58sS,0.0
854,"RT @salmanbloushii: مقطوعة بتهوفن ، بإسلوبي المتواضع بالعزف 😄
عطونا رايكم ✋🏽 https://t.co/TpNi1HCYfA",0.0
855,RT @prestons_stink: 💋 https://t.co/1zikXSjN6Z,0.0
856,RT @abd_ml1: انتبه حنا محتاجين لكل احد رغما عنا-واللي اقل منا ونستحقرهم لولاهم ماقامت الحياه،لانهم جزء من (التنوع )سر الحياه… ,0.0
857,RT @shenanigansen: https://t.co/U8g0o3Trwy,0.0
858,"RT @yessss_its_me: เกลียดอ่ะ 55555555555555
'มือเทอทำไมดูเหี่ยวๆ'
'เทอทำงานดาราหรือเทอเป็นก่อสร้าง'
'ชั้นมีสองลูก'
อีบ้า 5555555555555… ",0.0
859,"RT @CitoLibros: ¡Te encantará🤣! Este bulldog se divierte mucho más que todos nosotros
Ver 👉 https://t.co/RZWzt8UGAT     https://t.co/Dyhz0a…",0.0
860,RT @itsjustcristin: SHIVA! I straight up threw my phone! couldn't even live tweet the magnificence of #shiva... #thewalkingdead https://t.c…,0.269
861,"Posso tá errada , mas acho que sophia  se acha melhor apresentando com Joaquim!   #SophiaNoComandoDoVídeoShow",0.0
862,"RT @TmrCskn: Ben ne saat dedim ne de haber aldım.
Habersiz kaldım dedim.
#KontrollüAKPdarbesi https://t.co/opxyUgSPic",0.0
863,"RT @Ahmd_37: ارجع أعيدها للتذكير 

لا اثق  فيهم ولا ١٪ يعطون الاهلي حقوقه
لا اثق فيهم ولا ١٪ يتمنون للاهلي خير 

وسلامتكم https://t.co/xlOr…",0.0
864,RT @CaseyNeistat: Lol https://t.co/oV2QzTHQBS,0.483
865,"سبحان الله والحمد لله والله أكبر
♻️ https://t.co/jPqVTkC7UQ",0.0
866,■浜松町駅徒歩3分、大門駅徒歩1分、御成門駅徒歩10分の好立地！ご予約は050-5796-7325まで！＃浜松町＃大門＃歓送迎会＃飲み会＃韓国料理＃肉＃個室＃駅近 https://t.co/PPvL2ILZiG,0.0
867,RT @ReinaldoProfeta: RT urgente https://t.co/FglB0SD08S,0.0
868,"Самая важная информация для каждого человека! Удели 8 минут своего времени, чтобы узнать о главном. https://t.co/0gflrM34W5",0.0
869,#En #yakın #arkadaşının #karısı ile #sikişen #türk https://t.co/IV3BcGQRP6,0.0
